symbol,exchange,name,country,data,updated_at,fund_score
010170,KQ,,,"{""eps"": -513.4926, ""name"": ""Taihan Fiberoptics Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electrical Products"", ""marketCap"": 481228249283.0, ""dividendYield"": null}",2026-01-13 11:18:10.576952+00,
010240,KQ,,,"{""eps"": 1032.4115, ""name"": ""Heungkuk Metaltech Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 4.8527161892326856, ""industry"": ""Metal Fabrication"", ""marketCap"": 55235914683.0, ""dividendYield"": 4.4176707}",2026-01-13 11:18:10.985884+00,
010280,KQ,,,"{""eps"": 192.4803, ""name"": ""ITCENENTEC CO. LTD."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 5.247290242170238, ""industry"": ""Information Technology Services"", ""marketCap"": 65709885612.0, ""dividendYield"": null}",2026-01-13 11:18:11.244451+00,
010470,KQ,,,"{""eps"": 725.9018, ""name"": ""ORICOM, Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 7.962509529525895, ""industry"": ""Advertising/Marketing Services"", ""marketCap"": 66179662704.0, ""dividendYield"": 4.7202797}",2026-01-13 11:18:15.102411+00,
010660,KQ,,,"{""eps"": 204.4361, ""name"": ""Hwacheon Machinery Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 21.547075100728296, ""industry"": ""Industrial Machinery"", ""marketCap"": 96360000000.0, ""dividendYield"": 0.9269988}",2026-01-13 11:18:14.894188+00,
010690,KQ,,,"{""eps"": 1892.363, ""name"": ""Hwashin Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 4.399481659135502, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 283199753189.0, ""dividendYield"": 1.831502}",2026-01-13 11:18:14.685022+00,
010770,KQ,,,"{""eps"": 1335.0883, ""name"": ""Pyung Hwa Holdings Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 2.853743831026008, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 52519707060.0, ""dividendYield"": 4.1265473}",2026-01-13 11:18:28.495393+00,
010780,KQ,,,"{""eps"": -6265.4327, ""name"": ""IS Dongseo Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Engineering & Construction"", ""marketCap"": 692919507408.0, ""dividendYield"": 4.2918453}",2026-01-13 11:18:28.019493+00,
010820,KQ,,,"{""eps"": 303.1603, ""name"": ""Firstec Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 13.045903437884181, ""industry"": ""Aerospace & Defense"", ""marketCap"": 192921503639.0, ""dividendYield"": null}",2026-01-13 11:18:27.563142+00,
010950,KQ,,,"{""eps"": -1544.8635, ""name"": ""S-Oil Corporation"", ""sector"": ""Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Oil Refining/Marketing"", ""marketCap"": 9990177365112.0, ""dividendYield"": null}",2026-01-13 11:18:27.208923+00,
010955,KQ,,,"{""eps"": -1544.8635, ""name"": ""S-Oil Corp Pfd Shs Non-Voting"", ""sector"": ""Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Oil Refining/Marketing"", ""marketCap"": 9990177365112.0, ""dividendYield"": 0.31948882}",2026-01-13 11:18:28.283525+00,
010960,KQ,,,"{""eps"": 842.7879, ""name"": ""Samho Development Co., Ltd"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 4.486396177186385, ""industry"": ""Engineering & Construction"", ""marketCap"": 79261198311.0, ""dividendYield"": 4.1152263}",2026-01-13 11:18:48.77029+00,
011000,KQ,,,"{""eps"": -628.2591, ""name"": ""GeneOne Life Science, Inc."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Biotechnology"", ""marketCap"": 151230834198.0, ""dividendYield"": null}",2026-01-13 11:18:49.005852+00,
011040,KQ,,,"{""eps"": 307.2538, ""name"": ""KYUNG DONG PHARMACEUTICAL Co., Ltd"", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 18.55143858269613, ""industry"": ""Pharmaceuticals: Generic"", ""marketCap"": 155561329765.0, ""dividendYield"": 5.199307}",2026-01-13 11:18:49.466094+00,
011070,KQ,,,"{""eps"": 13194.7449, ""name"": ""LG Innotek Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 21.447932653855247, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 6365752359390.0, ""dividendYield"": 0.79923517}",2026-01-13 11:18:48.541493+00,
011080,KQ,,,"{""eps"": -175.3941, ""name"": ""HYUNGJI Innovation & Creative Co., Ltd."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Apparel/Footwear"", ""marketCap"": 32216588974.0, ""dividendYield"": null}",2026-01-13 11:18:49.24068+00,
011150,KQ,,,"{""eps"": 56.6904, ""name"": ""CJ Seafood Corporation"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 49.39107856003839, ""industry"": ""Food: Meat/Fish/Dairy"", ""marketCap"": 104598438542.0, ""dividendYield"": null}",2026-01-13 11:19:17.454692+00,
011155,KQ,,,"{""eps"": 56.6904, ""name"": ""CJ Seafood Corporation Pfd Registered Shs Non-Voting"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 272.8857090442121, ""industry"": ""Food: Meat/Fish/Dairy"", ""marketCap"": 104598438542.0, ""dividendYield"": null}",2026-01-13 11:19:17.981501+00,
011170,KQ,,,"{""eps"": -42252.1615, ""name"": ""Lotte Chemical Corporation"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 2901099822998.0, ""dividendYield"": 2.2421525}",2026-01-13 11:19:17.204757+00,
011210,KQ,,,"{""eps"": 5431.6944, ""name"": ""Hyundai Wia Corporation"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 16.587825706836526, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 2310870626450.0, ""dividendYield"": 1.2008734}",2026-01-13 11:19:16.991867+00,
011230,KQ,,,"{""eps"": -445.1488, ""name"": ""Samwha Electronics Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 56533776188.0, ""dividendYield"": null}",2026-01-13 11:19:17.721367+00,
011280,KQ,,,"{""eps"": -214.2492, ""name"": ""Tailim Packaging Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Containers/Packaging"", ""marketCap"": 142152780647.0, ""dividendYield"": null}",2026-01-13 11:19:50.024525+00,
011320,KQ,,,"{""eps"": 600.3485, ""name"": ""Unick Corporation"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 7.14584945244304, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 81050319204.0, ""dividendYield"": 1.0625738}",2026-01-13 11:19:50.476783+00,
011330,KQ,,,"{""eps"": -49.1179, ""name"": ""Uni Chem Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Textiles"", ""marketCap"": 108754165833.0, ""dividendYield"": null}",2026-01-13 11:19:49.756684+00,
011370,KQ,,,"{""eps"": 458.1393, ""name"": ""SEOHAN Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 1.921771418443432, ""industry"": ""Engineering & Construction"", ""marketCap"": 85036757416.0, ""dividendYield"": 3.4443169}",2026-01-13 11:19:50.243592+00,
011390,KQ,,,"{""eps"": -4525.4902, ""name"": ""BUSAN INDUSTRIAL Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Construction Materials"", ""marketCap"": 81523199558.0, ""dividendYield"": 0.3324468}",2026-01-13 11:19:49.494397+00,
011420,KQ,,,"{""eps"": 114.3713, ""name"": ""Galaxia SM, Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 16.586328912935326, ""industry"": ""Advertising/Marketing Services"", ""marketCap"": 52151476982.0, ""dividendYield"": null}",2026-01-13 11:20:11.634354+00,
011500,KQ,,,"{""eps"": 377.2733, ""name"": ""Hannong Chemicals Inc."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 41.61439465766594, ""industry"": ""Household/Personal Care"", ""marketCap"": 232010278835.0, ""dividendYield"": 0.40349698}",2026-01-13 11:20:10.569528+00,
011560,KQ,,,"{""eps"": 2685.0254, ""name"": ""Sebo Manufacturing Engineering Corp."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 5.165686700766406, ""industry"": ""Engineering & Construction"", ""marketCap"": 140161094923.0, ""dividendYield"": 3.9285715}",2026-01-13 11:20:11.405484+00,
011700,KQ,,,"{""eps"": -8.0734, ""name"": ""Hanshin Machinery Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Machinery"", ""marketCap"": 101243447762.0, ""dividendYield"": 0.4950495}",2026-01-13 11:20:11.174176+00,
011760,KQ,,,"{""eps"": 6311.4158, ""name"": ""Hyundai Corporation"", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 3.3510706108128705, ""industry"": ""Wholesale Distributors"", ""marketCap"": 255233013630.0, ""dividendYield"": 3.3492823}",2026-01-13 11:20:10.937031+00,
011780,KQ,,,"{""eps"": 12678.7938, ""name"": ""Kumho Petrochemical Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 10.939526439810072, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 3247568584919.0, ""dividendYield"": 1.807724}",2026-01-13 11:20:17.689894+00,
011785,KQ,,,"{""eps"": 12678.7938, ""name"": ""Kumho Petrochemical Co., Ltd. Pfd Registered Shs Non-Voting"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 5.244978430045925, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 3247568584919.0, ""dividendYield"": 3.7375417}",2026-01-13 11:20:18.325121+00,
011790,KQ,,,"{""eps"": -13275.9721, ""name"": ""SKC Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 3916853820801.0, ""dividendYield"": null}",2026-01-13 11:20:17.893761+00,
011930,KQ,,,"{""eps"": -59.6591, ""name"": ""SHINSUNG E&G Co.LTD."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Machinery"", ""marketCap"": 317562951050.0, ""dividendYield"": null}",2026-01-13 11:20:18.107463+00,
012030,KQ,,,"{""eps"": 375.39, ""name"": ""DB Inc."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 3.814699379312182, ""industry"": ""Information Technology Services"", ""marketCap"": 274319845153.99997, ""dividendYield"": null}",2026-01-13 11:20:23.452003+00,
012160,KQ,,,"{""eps"": -752.5546, ""name"": ""Youngwire Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Steel"", ""marketCap"": 33267108031.999996, ""dividendYield"": null}",2026-01-13 11:20:24.085763+00,
012170,KQ,,,"{""eps"": -1617.8008, ""name"": ""Ascendio Co., Ltd."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Movies/Entertainment"", ""marketCap"": 17398571783.0, ""dividendYield"": null}",2026-01-13 11:20:23.878016+00,
012320,KQ,,,"{""eps"": 10751.0913, ""name"": ""KYUNGDONG INVEST CO. LTD."", ""sector"": ""Utilities"", ""country"": ""South Korea"", ""peRatio"": 4.920430728739137, ""industry"": ""Gas Distributors"", ""marketCap"": 115776689744.0, ""dividendYield"": 1.4506769}",2026-01-13 11:20:23.652573+00,
012330,KQ,,,"{""eps"": 46404.2528, ""name"": ""Hyundai Mobis Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 9.718936795379237, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 34615463500977.004, ""dividendYield"": 1.6270337}",2026-01-13 11:20:23.216269+00,
012340,KQ,,,"{""eps"": -129.3083, ""name"": ""NUINTEK Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electrical Products"", ""marketCap"": 25638939850.0, ""dividendYield"": null}",2026-01-13 11:20:26.354679+00,
012450,KQ,,,"{""eps"": 55564.8554, ""name"": ""Hanwha Aerospace Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 23.07213778873615, ""industry"": ""Aerospace & Defense"", ""marketCap"": 62355930679321.0, ""dividendYield"": 0.28830314}",2026-01-13 11:20:25.73796+00,
012610,KQ,,,"{""eps"": 185.2361, ""name"": ""Kyung-In Synthetic Corporation"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 24.5362540023246, ""industry"": ""Industrial Specialties"", ""marketCap"": 181020086250.0, ""dividendYield"": 1.0706638}",2026-01-13 11:20:25.937917+00,
012620,KQ,,,"{""eps"": 1988.6599, ""name"": ""WONIL SPECIAL STEEL Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 4.02280953118228, ""industry"": ""Steel"", ""marketCap"": 34804000754.0, ""dividendYield"": 3.164557}",2026-01-13 11:20:26.566563+00,
012630,KQ,,,"{""eps"": 5056.1638, ""name"": ""HDC HOLDINGS CO., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 3.2455435878086067, ""industry"": ""Real Estate Development"", ""marketCap"": 804402585030.0, ""dividendYield"": 2.188868}",2026-01-13 11:20:26.146542+00,
012690,KQ,,,"{""eps"": -16.7868, ""name"": ""Monalisa Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pulp & Paper"", ""marketCap"": 73669955463.0, ""dividendYield"": null}",2026-01-13 11:20:28.582532+00,
012700,KQ,,,"{""eps"": 571.6469, ""name"": ""LEADCORP, Inc."", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 6.105167368177804, ""industry"": ""Wholesale Distributors"", ""marketCap"": 89581990242.0, ""dividendYield"": 2.857143}",2026-01-13 11:20:28.821599+00,
012790,KQ,,,"{""eps"": 978.5358, ""name"": ""SINIL PHARMACEUTICAL Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 6.008977903516662, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 68085812969.00001, ""dividendYield"": 3.2367973}",2026-01-13 11:20:29.021231+00,
012800,KQ,,,"{""eps"": 25.6614, ""name"": ""DAECHANG Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 53.85520665279369, ""industry"": ""Metal Fabrication"", ""marketCap"": 105550728401.0, ""dividendYield"": null}",2026-01-13 11:20:28.374214+00,
012860,KQ,,,"{""eps"": 234.5428, ""name"": ""MOBASE ELECTRONICS CO., LTD."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 14.347061602402633, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 188241556473.0, ""dividendYield"": null}",2026-01-13 11:20:28.157196+00,
013030,KQ,,,"{""eps"": 3878.5641, ""name"": ""Hy-Lok Corp."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 8.353606944384392, ""industry"": ""Industrial Machinery"", ""marketCap"": 367590615463.0, ""dividendYield"": 3.645008}",2026-01-13 11:20:31.435068+00,
013120,KQ,,,"{""eps"": 94.8482, ""name"": ""Dongwon Development Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 28.466539164686306, ""industry"": ""Real Estate Development"", ""marketCap"": 243365681763.0, ""dividendYield"": 3.018868}",2026-01-13 11:20:31.895542+00,
013310,KQ,,,"{""eps"": 422.3034, ""name"": ""A-JIN INDUSTRY CO.,LTD"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 7.139416826859551, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 117963977051.0, ""dividendYield"": 3.4965034}",2026-01-13 11:20:31.186991+00,
013570,KQ,,,"{""eps"": 1110.6918, ""name"": ""DY Corporation"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 4.717780395965829, ""industry"": ""Industrial Machinery"", ""marketCap"": 121372421494.0, ""dividendYield"": 2.4}",2026-01-13 11:20:30.948598+00,
013580,KQ,,,"{""eps"": 8589.6871, ""name"": ""Kye-Ryong Construction Industrial Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 2.357478190328959, ""industry"": ""Engineering & Construction"", ""marketCap"": 182470611382.0, ""dividendYield"": 2.0242915}",2026-01-13 11:20:31.652536+00,
013700,KQ,,,"{""eps"": -76.3696, ""name"": ""Camus Engineering & Construction, Inc."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Engineering & Construction"", ""marketCap"": 71581491692.0, ""dividendYield"": 1.6806724}",2026-01-13 11:20:34.236122+00,
013720,KQ,,,"{""eps"": -303.9438, ""name"": ""Cube& Inc."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 52992864105.0, ""dividendYield"": null}",2026-01-13 11:20:33.355163+00,
013810,KQ,,,"{""eps"": -57.8843, ""name"": ""Speco Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electrical Products"", ""marketCap"": 36931784134.0, ""dividendYield"": null}",2026-01-13 11:20:34.028735+00,
013870,KQ,,,"{""eps"": 943.8792, ""name"": ""GMB KOREA Corp."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 4.7834511026411, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 79149957752.0, ""dividendYield"": 5.9382424}",2026-01-13 11:20:33.583072+00,
013990,KQ,,,"{""eps"": 360.2881, ""name"": ""Agabang & Company"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 11.962648780240036, ""industry"": ""Apparel/Footwear"", ""marketCap"": 120662650843.0, ""dividendYield"": null}",2026-01-13 11:20:33.793619+00,
014160,KQ,,,"{""eps"": -7.2855, ""name"": ""Daeyoung Packaging Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Containers/Packaging"", ""marketCap"": 105583875000.0, ""dividendYield"": null}",2026-01-13 11:20:36.19246+00,
014190,KQ,,,"{""eps"": 86.1996, ""name"": ""WONIK CUBE Corp."", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 24.710091462141353, ""industry"": ""Wholesale Distributors"", ""marketCap"": 73975694466.0, ""dividendYield"": null}",2026-01-13 11:20:35.516554+00,
014280,KQ,,,"{""eps"": -641.7174, ""name"": ""Kumkang Kind Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Steel"", ""marketCap"": 159744253039.0, ""dividendYield"": 2.108963}",2026-01-13 11:20:35.74234+00,
014285,KQ,,,"{""eps"": -641.7174, ""name"": ""Kumkang Kind Co., Ltd. Pfd Registered Shs Non-Voting"", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Steel"", ""marketCap"": 159744253039.0, ""dividendYield"": 1.5853658}",2026-01-13 11:20:36.391062+00,
